persona_id,question_id,run_index,rating,failures,response,collected_at
0,1,1,4,0,4,2026-06-16T08:04:21.117837
0,1,2,4,0,4,2026-06-16T08:04:22.322899
0,1,3,3,0,3,2026-06-16T08:04:23.964235
0,1,4,3,0,3,2026-06-16T08:04:25.813342
0,1,5,3,0,3,2026-06-16T08:04:27.613979
0,1,6,3,0,3,2026-06-16T08:04:29.258766
0,1,7,4,0,4,2026-06-16T08:04:30.673097
0,1,8,4,0,4,2026-06-16T08:04:31.908213
0,1,9,3,0,3,2026-06-16T08:04:33.513414
0,1,10,4,0,4,2026-06-16T08:04:34.718488
0,2,1,5,0,5,2026-06-16T08:04:36.013861
0,2,2,5,0,5,2026-06-16T08:04:37.653951
0,2,3,5,0,5,2026-06-16T08:04:38.850667
0,2,4,5,0,5,2026-06-16T08:04:40.061269
0,2,5,5,0,5,2026-06-16T08:04:41.539331
0,2,6,5,0,5,2026-06-16T08:04:43.341267
0,2,7,5,0,5,2026-06-16T08:04:44.147233
0,2,8,5,0,5,2026-06-16T08:04:44.945993
0,2,9,5,0,5,2026-06-16T08:04:45.953861
0,2,10,5,0,5,2026-06-16T08:04:46.970899
0,3,1,1,0,1,2026-06-16T08:04:48.814957
0,3,2,1,0,1,2026-06-16T08:04:50.429448
0,3,3,0,0,0,2026-06-16T08:05:04.275319
0,3,4,1,0,1,2026-06-16T08:05:06.120256
0,3,5,1,0,1,2026-06-16T08:05:07.967875
0,3,6,1,0,1,2026-06-16T08:05:08.783677
0,3,7,1,0,1,2026-06-16T08:05:09.807309
0,3,8,0,0,0,2026-06-16T08:05:10.825328
0,3,9,0,0,0,2026-06-16T08:05:11.633140
0,3,10,0,0,0,2026-06-16T08:05:13.036309
0,4,1,0,0,0,2026-06-16T08:05:14.464290
0,4,2,0,0,0,2026-06-16T08:05:15.664904
0,4,3,0,0,0,2026-06-16T08:05:17.467812
0,4,4,0,0,0,2026-06-16T08:05:18.714745
0,4,5,0,0,0,2026-06-16T08:05:20.113465
0,4,6,0,0,0,2026-06-16T08:05:21.728614
0,4,7,0,0,0,2026-06-16T08:05:22.735346
0,4,8,0,0,0,2026-06-16T08:05:23.731559
0,4,9,0,0,0,2026-06-16T08:05:25.155649
0,4,10,0,0,0,2026-06-16T08:05:26.601512
0,5,1,0,0,0,2026-06-16T08:05:28.211023
0,5,2,0,0,0,2026-06-16T08:05:29.221854
0,5,3,0,0,0,2026-06-16T08:05:30.238144
0,5,4,0,0,0,2026-06-16T08:05:31.641925
0,5,5,0,0,0,2026-06-16T08:05:33.038355
0,5,6,0,0,0,2026-06-16T08:05:34.075154
0,5,7,0,0,0,2026-06-16T08:05:35.674847
0,5,8,0,0,0,2026-06-16T08:05:36.953181
0,5,9,0,0,0,2026-06-16T08:05:37.967470
0,5,10,0,0,0,2026-06-16T08:05:39.562739
0,6,1,3,0,3,2026-06-16T08:05:40.962411
0,6,2,4,0,4,2026-06-16T08:05:42.568931
0,6,3,4,0,4,2026-06-16T08:05:44.376502
0,6,4,3,0,3,2026-06-16T08:05:45.788999
0,6,5,4,0,4,2026-06-16T08:05:47.394469
0,6,6,4,0,4,2026-06-16T08:05:48.403460
0,6,7,4,0,4,2026-06-16T08:05:49.405639
0,6,8,3,0,3,2026-06-16T08:05:50.601100
0,6,9,3,0,3,2026-06-16T08:05:52.004833
0,6,10,3,0,3,2026-06-16T08:05:53.208367
0,7,1,5,0,5,2026-06-16T08:05:54.986120
0,7,2,5,0,5,2026-06-16T08:05:56.198168
0,7,3,5,0,5,2026-06-16T08:05:57.189106
0,7,4,5,0,5,2026-06-16T08:05:58.652931
0,7,5,5,0,5,2026-06-16T08:06:00.053573
0,7,6,5,0,5,2026-06-16T08:06:01.256516
0,7,7,5,0,5,2026-06-16T08:06:02.068826
0,7,8,5,0,5,2026-06-16T08:06:03.281427
0,7,9,5,0,5,2026-06-16T08:06:04.889855
0,7,10,5,0,5,2026-06-16T08:06:06.130275
0,8,1,3,0,3,2026-06-16T08:06:07.343082
0,8,2,2,0,2,2026-06-16T08:06:08.741941
0,8,3,3,0,3,2026-06-16T08:06:09.786673
0,8,4,2,0,2,2026-06-16T08:06:11.391221
0,8,5,3,0,3,2026-06-16T08:06:12.367537
0,8,6,3,0,3,2026-06-16T08:06:14.173265
0,8,7,3,0,3,2026-06-16T08:06:15.381738
0,8,8,2,0,2,2026-06-16T08:06:16.378569
0,8,9,3,0,3,2026-06-16T08:06:17.801451
0,8,10,3,0,3,2026-06-16T08:06:18.793480
0,9,1,1,0,1,2026-06-16T08:06:19.995026
0,9,2,1,0,1,2026-06-16T08:06:22.005039
0,9,3,1,0,1,2026-06-16T08:06:23.801377
0,9,4,0,0,0,2026-06-16T08:06:25.685523
0,9,5,1,0,1,2026-06-16T08:06:26.677330
0,9,6,1,0,1,2026-06-16T08:06:28.297159
0,9,7,1,0,1,2026-06-16T08:06:29.701409
0,9,8,1,0,1,2026-06-16T08:06:31.516227
0,9,9,1,0,1,2026-06-16T08:06:33.180589
0,9,10,1,0,1,2026-06-16T08:06:34.792819
0,10,1,0,0,0,2026-06-16T08:06:35.798227
0,10,2,0,0,0,2026-06-16T08:06:36.995535
0,10,3,0,0,0,2026-06-16T08:06:38.593433
0,10,4,0,0,0,2026-06-16T08:06:39.490539
0,10,5,0,0,0,2026-06-16T08:06:41.355564
0,10,6,0,0,0,2026-06-16T08:06:42.787368
0,10,7,0,0,0,2026-06-16T08:06:47.087914
0,10,8,0,0,0,2026-06-16T08:06:48.075737
0,10,9,0,0,0,2026-06-16T08:06:49.111497
0,10,10,0,0,0,2026-06-16T08:06:50.773986
0,11,1,3,0,3,2026-06-16T08:06:51.579129
0,11,2,3,0,3,2026-06-16T08:06:53.176462
0,11,3,3,0,3,2026-06-16T08:06:55.003861
0,11,4,3,0,3,2026-06-16T08:06:56.816035
0,11,5,3,0,3,2026-06-16T08:06:58.624153
0,11,6,3,0,3,2026-06-16T08:06:59.424979
0,11,7,3,0,3,2026-06-16T08:07:00.621863
0,11,8,2,0,2,2026-06-16T08:07:02.499781
0,11,9,3,0,3,2026-06-16T08:07:03.780084
0,11,10,3,0,3,2026-06-16T08:07:05.267242
0,12,1,5,0,5,2026-06-16T08:07:06.691378
0,12,2,5,0,5,2026-06-16T08:07:17.634676
0,12,3,5,0,5,2026-06-16T08:07:19.239751
